ref_num,area,city,district,Mukatat,date,property_classification,property_type,number_of_properties,price,space,Price_per_square_meter
18916023,منطقة الرياض,الرياض,المونسية,3524,1/1/2023,زراعي,شقة,1,810000,119.4,6783.9195
18923516,منطقة الرياض,الرياض,النرجس,2737,1/1/2023,زراعي,شقة,1,800000,116.59,6861.6519
18915682,منطقة الرياض,الرياض,النرجس,3243,1/1/2023,سكني,قطعة أرض,1,237504,230.0,1032.626
18920578,منطقة الرياض,الرياض,النسيم,1270/ب,1/1/2023,سكني,قطعة أرض,1,1737501,437.5,3971.4308
18918659,منطقة الرياض,الرياض,الوادي,2199,1/1/2023,سكني,قطعة أرض,1,2600000,550.0,4727.2727
18922419,منطقة الرياض,الرياض,حي/أخرى,أخرى,1/1/2023,سكني,عمارة,1,1410000,425.0,3317.647
18905187,منطقة الرياض,الرياض,الياسمين,1637/ك,1/1/2023,سكني,قطعة أرض,1,2000000,390.0,5128.2051
18916365,منطقة الرياض,الرياض,الياسمين,1637/ك,1/1/2023,سكني,شقة,1,925000,166.63,5551.2212
18923770,منطقة الرياض,الرياض,اليرموك,1822/و,1/1/2023,سكني,شقة,1,450000,128.58,3499.7666
18923143,منطقة الرياض,الرياض,اليرموك,3014,1/1/2023,تجاري,قطعة أرض,1,4000000,975.0,4102.5641
18918234,منطقة الرياض,الرياض,اليمامة,1951,1/1/2023,سكني,قطعة أرض,1,380000,245.26,1549.3761
18917024,منطقة الرياض,الرياض,بدر,2003/د,1/1/2023,تجاري,قطعة أرض,1,1300000,900.0,1444.4444
18915375,منطقة الرياض,الرياض,بدر,3222,1/1/2023,تجاري,شقة,1,482600,181.16,2663.9434
18920003,منطقة الرياض,الرياض,بدر,3314/10,1/1/2023,سكني,قطعة أرض,1,750000,600.0,1250.0
18920301,منطقة الرياض,الرياض,بدر,3314/10,1/1/2023,سكني,قطعة أرض,1,750000,600.0,1250.0
18917852,منطقة الرياض,الرياض,بدر,3314/10,1/1/2023,سكني,قطعة أرض,1,750000,600.0,1250.0
18920198,منطقة الرياض,الرياض,بدر,3314/10,1/1/2023,سكني,قطعة أرض,1,750000,600.0,1250.0
18917548,منطقة الرياض,الرياض,بدر,3314/10,1/1/2023,سكني,قطعة أرض,1,750000,600.0,1250.0
18919127,منطقة الرياض,الرياض,بدر,3314/10,1/1/2023,سكني,قطعة أرض,1,750000,600.0,1250.0
18918031,منطقة الرياض,الرياض,بدر,3314/10,1/1/2023,سكني,قطعة أرض,1,750000,600.0,1250.0
18918934,منطقة الرياض,الرياض,بدر,3314/10,1/1/2023,سكني,قطعة أرض,1,750000,600.0,1250.0
18918652,منطقة الرياض,الرياض,بدر,3314/10,1/1/2023,سكني,قطعة أرض,1,750000,600.0,1250.0
18811407,منطقة الرياض,الرياض,بدر,3314/4,1/1/2023,زراعي,شقة,1,648000,163.72,3957.977
18917538,منطقة الرياض,الرياض,ثليم,أخرى,1/1/2023,سكني,بيت,1,510000,100.75,5062.0347
18907708,منطقة الرياض,الرياض,جرير,739,1/1/2023,سكني,قطعة أرض,1,900000,467.5,1925.1336
18922742,منطقة الرياض,الرياض,شرق الرياض,3125,1/1/2023,سكني,قطعة أرض,1,850000,2000.0,425.0
18921491,منطقة الرياض,الرياض,شرق الرياض,3147,1/1/2023,سكني,قطعة أرض,1,600000,900.0,666.6666
18922983,منطقة الرياض,الرياض,شرق الرياض,3451,1/1/2023,سكني,قطعة أرض,1,280000,750.0,373.3333
18915473,منطقة الرياض,الرياض,طويق,2509,1/1/2023,زراعي,شقة,1,710000,168.47,4214.4001
18915495,منطقة الرياض,الرياض,طويق,2509,1/1/2023,زراعي,شقة,1,790000,189.9,4160.0842
18919133,منطقة الرياض,الرياض,طويق,2509,1/1/2023,تجاري,قطعة أرض,1,1800000,900.0,2000.0
18915820,منطقة الرياض,الرياض,طيبة,3390,1/1/2023,سكني,قطعة أرض,1,824400,221.02,3729.9791
18921169,منطقة الرياض,الرياض,عريض,2746,1/1/2023,سكني,قطعة أرض,1,225000,240.0,937.5
18921746,منطقة الرياض,الرياض,عريض,2746,1/1/2023,سكني,قطعة أرض,1,225000,235.5,955.414
18922619,منطقة الرياض,الرياض,عريض,2746,1/1/2023,سكني,قطعة أرض,1,420000,475.5,883.2807
18915816,منطقة الرياض,الرياض,عريض,2746/أ,1/1/2023,سكني,قطعة أرض,1,350000,450.0,777.7777
18909180,منطقة الرياض,الرياض,عريض,3044,1/1/2023,سكني,قطعة أرض,1,325000,450.0,722.2222
18917031,منطقة الرياض,الرياض,عريض,3099,1/1/2023,سكني,قطعة أرض,1,570000,925.21,616.0763
18919304,منطقة الرياض,الرياض,عكاظ,2750,1/1/2023,زراعي,شقة,1,311740,102.25,3048.8019
18918760,منطقة الرياض,الرياض,عكاظ,2750,1/1/2023,زراعي,شقة,1,368420,134.96,2729.8458
18920155,منطقة الرياض,الرياض,عكاظ,2750,1/1/2023,زراعي,شقة,1,311740,108.97,2860.7873
18919941,منطقة الرياض,الرياض,عكاظ,2750,1/1/2023,زراعي,شقة,1,311740,78.35,3978.813
18918087,منطقة الرياض,الرياض,عكاظ,2750,1/1/2023,زراعي,شقة,1,354250,94.32,3755.8312
18920007,منطقة الرياض,الرياض,عكاظ,2750,1/1/2023,زراعي,شقة,1,340080,92.91,3660.3164
18919006,منطقة الرياض,الرياض,عكاظ,2750,1/1/2023,زراعي,شقة,1,325910,76.86,4240.307
18923026,منطقة الرياض,الرياض,عكاظ,2750,1/1/2023,زراعي,شقة,1,536500,153.48,3495.5694
18919404,منطقة الرياض,الرياض,عكاظ,2750,1/1/2023,زراعي,شقة,1,354250,110.02,3219.8691
18919192,منطقة الرياض,الرياض,عكاظ,2750,1/1/2023,زراعي,شقة,1,340080,108.46,3135.5338
18920036,منطقة الرياض,الرياض,عكاظ,2750,1/1/2023,زراعي,شقة,1,325910,110.02,2962.2795
18919110,منطقة الرياض,الرياض,عكاظ,2750,1/1/2023,زراعي,شقة,1,325910,113.26,2877.5384
18920110,منطقة الرياض,الرياض,عكاظ,2750,1/1/2023,زراعي,شقة,1,340080,108.4,3137.2693
18918862,منطقة الرياض,الرياض,عكاظ,2750,1/1/2023,زراعي,شقة,1,311740,114.96,2711.7258
18918840,منطقة الرياض,الرياض,غبيراء,1122,1/1/2023,سكني,قطعة أرض,1,80000,149.0,536.9127
18915979,منطقة الرياض,الرياض,لبن,2351,1/1/2023,سكني,قطعة أرض,1,1000000,450.0,2222.2222
18919242,منطقة الرياض,الرياض,منفوحة,أخرى,1/1/2023,سكني,قطعة أرض,1,100000,99.0,1010.101
18920132,منطقة الرياض,الرياض,منفوحة,أخرى,1/1/2023,سكني,قطعة أرض,1,351000,177.0,1983.0508
18918758,منطقة الرياض,الرياض,نمار,1498,1/1/2023,سكني,قطعة أرض,1,898858,750.0,1198.4773
18923333,منطقة الرياض,الرياض,نمار,2516,1/1/2023,زراعي,شقة,1,745000,152.94,4871.1913
18918584,منطقة الرياض,الرياض,نمار,2516,1/1/2023,تجاري,قطعة أرض,1,3400000,900.0,3777.7777
18923127,منطقة الرياض,الرياض,نمار,2516,1/1/2023,سكني,معرض/محل,1,85000,42.42,2003.7718
18921854,منطقة الرياض,الرياض,نمار,3020/ر,1/1/2023,سكني,قطعة أرض,1,1165000,1157.0,1006.9144
18915776,منطقة الرياض,الرياض,نمار,3063,1/1/2023,زراعي,شقة,1,693700,196.69,3526.8696
18924042,منطقة الرياض,الرياض,نمار,3063,1/1/2023,سكني,قطعة أرض,1,1110000,600.0,1850.0
18920120,منطقة الرياض,الزلفي,حي/أخرى,أخرى,1/1/2023,زراعي,أرض زراعية,1,500000,60375.0,8.2815
18916547,منطقة الرياض,الزلفي,أخرى,أخرى,1/1/2023,تجاري,قطعة أرض,1,300000,399.9,750.1875
18916236,منطقة الرياض,الزلفي,حي/أخرى,أخرى,1/1/2023,زراعي,أرض زراعية,1,100000,5000.0,20.0
18909478,منطقة الرياض,الغاط,أخرى,أخرى,1/1/2023,سكني,قطعة أرض,1,57000,670.74,84.9807
18917058,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,1/1/2023,زراعي,أرض زراعية,1,325000,1500.0,216.6666
18918070,منطقة الرياض,المزاحميه,أخرى,أخرى,1/1/2023,سكني,قطعة أرض,1,10000,700.0,14.2857
18920761,منطقة الرياض,المزاحميه,أخرى,أخرى,1/1/2023,سكني,قطعة أرض,1,780000,893.19,873.2744
18906675,منطقة الرياض,المزاحميه,أخرى,أخرى,1/1/2023,سكني,قطعة أرض,1,185000,500.0,370.0
18923619,منطقة الرياض,المزاحميه,أخرى,أخرى,1/1/2023,سكني,قطعة أرض,1,40000,650.0,61.5384
18917288,منطقة الرياض,المزاحميه,أخرى,أخرى,1/1/2023,سكني,قطعة أرض,1,40000,660.0,60.606
18909355,منطقة الرياض,المزاحميه,أخرى,أخرى,1/1/2023,سكني,قطعة أرض,1,100000,660.0,151.5151
18920282,منطقة الرياض,حريملاء,القرينة,740,1/1/2023,سكني,قطعة أرض,1,300000,328.8,912.4087
18915815,منطقة الرياض,حوطة بني تميم,السلامية,370,1/1/2023,زراعي,شقة,1,380000,190.63,1993.3903
18915908,منطقة الرياض,حوطة بني تميم,السلامية,370,1/1/2023,زراعي,شقة,1,380000,161.16,2357.9051
18915964,منطقة الرياض,حوطة بني تميم,السلامية,370,1/1/2023,زراعي,شقة,1,380000,192.19,1977.21
18915951,منطقة الرياض,حوطة بني تميم,السلامية,370,1/1/2023,زراعي,شقة,1,380000,162.4,2339.9014
18901288,منطقة الرياض,حوطة بني تميم,السلامية,384,1/1/2023,سكني,قطعة أرض,1,300000,600.0,500.0
18917663,منطقة الرياض,حوطة بني تميم,المسميات,195,1/1/2023,تجاري,قطعة أرض,1,90000,750.0,120.0
18917365,منطقة الرياض,حوطة بني تميم,المسميات,195,1/1/2023,سكني,قطعة أرض,1,80000,550.0,145.4545
